,listing_id,fuel_type,CarCode,extracted_fuel_type,extracted_fuel_type_standardized
7322,1001524,,MISSING,MISSING CAR CODE,
7323,1021111,,11000,Petrol,petrol
7324,966003,diesel,11786,Diesel (Euro VI),diesel
7325,1020949,,10397,Petrol,petrol
7326,959529,diesel,11725,Diesel (Euro VI),diesel
7327,1016903,,MISSING,MISSING CAR CODE,
7328,1023934,,11386,Petrol,petrol
7329,994074,diesel,11536,Diesel (Euro VI),diesel
7330,987714,,10750,Petrol,petrol
7331,1003734,,11745,Petrol,petrol
7332,1006929,,11032,Petrol,petrol
7333,1020242,,10180,Petrol,petrol
7334,1015863,,11643,Petrol,petrol
7335,837261,,11264,Petrol,petrol
7336,1010238,,MISSING,MISSING CAR CODE,
7337,1010224,petrol-electric,11787,Petrol-Electric,petrol-electric
7338,1023796,diesel,11825,Diesel (Euro VI),diesel
7339,1025508,,11120,Petrol,petrol
7340,995524,,11503,Petrol,petrol
7341,1010503,,10275,Petrol,petrol
7342,1026774,,11503,Petrol,petrol
7343,982767,,11503,Petrol,petrol
7344,942376,,10832,Petrol,petrol
7345,1022385,diesel,MISSING,MISSING CAR CODE,
7346,1006434,,MISSING,MISSING CAR CODE,
7347,1004840,,11701,Petrol,petrol
7348,1016778,,11643,Petrol,petrol
7349,1018818,diesel,10596,Diesel (Euro V),diesel
7350,1010272,,11419,Petrol,petrol
7351,1005588,petrol-electric,11557,Petrol-Electric,petrol-electric
7352,1024466,,11491,Petrol,petrol
7353,1009696,petrol-electric,12823,Petrol-Electric,petrol-electric
7354,987086,,12112,Petrol,petrol
7355,1019316,,12302,Petrol,petrol
7356,1031168,,10778,Petrol,petrol
7357,1024156,,11464,Petrol,petrol
7358,1017246,,12534,Petrol,petrol
7359,1031236,petrol-electric,11420,Petrol-Electric,petrol-electric
7360,985287,,12020,Petrol,petrol
7361,1003222,,MISSING,MISSING CAR CODE,
7362,1023288,,10077,Petrol,petrol
7363,1022813,,10356,Petrol,petrol
7364,1017270,,12266,Petrol,petrol
7365,1028175,,11953,Petrol,petrol
7366,1029925,,10222,Petrol,petrol
7367,1023224,,11579,Petrol,petrol
7368,1011889,,10764,Petrol,petrol
7369,1005578,,11832,Petrol,petrol
7370,1016754,,11875,Petrol,petrol
7371,1026029,petrol-electric,10876,Petrol,petrol
7372,1024692,diesel,12238,Diesel (Euro VI),diesel
7373,1021575,,11435,Petrol,petrol
7374,1020342,petrol-electric,12733,Petrol-Electric,petrol-electric
7375,1014322,petrol-electric,12373,Petrol-Electric,petrol-electric
7376,1013125,,11846,Petrol,petrol
7377,1014277,,11000,Petrol,petrol
7378,915390,,11764,Petrol,petrol
7379,993449,,11262,Petrol,petrol
7380,991314,,11662,Petrol,petrol
7381,1028888,,11832,Petrol,petrol
7382,1026523,,10526,Petrol,petrol
7383,1009534,,11306,Petrol,petrol
7384,1018853,,MISSING,MISSING CAR CODE,
7385,1019353,petrol-electric,11571,Petrol-Electric,petrol-electric
7386,1021597,,11322,Petrol,petrol
7387,1029178,,10778,Petrol,petrol
7388,985150,petrol-electric,12003,Petrol-Electric,petrol-electric
7389,986691,,10385,Petrol,petrol
7390,1018074,,11262,Petrol,petrol
7391,1025979,,11341,Petrol,petrol
7392,1021331,,MISSING,MISSING CAR CODE,
7393,986186,,10725,Petrol,petrol
7394,943498,,MISSING,MISSING CAR CODE,
7395,973901,,MISSING,MISSING CAR CODE,
7396,1000357,,11306,Petrol,petrol
7397,1027606,diesel,MISSING,MISSING CAR CODE,
7398,1030679,,10356,Petrol,petrol
7399,1022034,,10007,Petrol,petrol
7400,994495,,MISSING,MISSING CAR CODE,
7401,1022444,,11832,Petrol,petrol
7402,1027548,,11832,Petrol,petrol
7403,1024104,,11456,Petrol,petrol
7404,1020797,,MISSING,MISSING CAR CODE,
7405,1028140,,10967,Petrol,petrol
7406,1014587,,10526,Petrol,petrol
7407,1025997,,11448,Petrol,petrol
7408,1012561,,11762,Petrol,petrol
7409,989544,,MISSING,MISSING CAR CODE,
7410,1007519,,MISSING,MISSING CAR CODE,
7411,1013136,petrol-electric,MISSING,MISSING CAR CODE,
7412,1001727,,MISSING,MISSING CAR CODE,
7413,1021495,,12005,Petrol,petrol
7414,1004327,,10540,Petrol,petrol
7415,1000345,,10026,Petrol,petrol
7416,1008300,,11386,Petrol,petrol
7417,871174,diesel,11362,Diesel (Euro VI),diesel
7418,980458,,11031,Petrol,petrol
7419,1019500,diesel,MISSING,MISSING CAR CODE,
7420,996217,petrol-electric,12003,Petrol-Electric,petrol-electric
7421,1006728,,MISSING,MISSING CAR CODE,
7422,1008428,,10397,Petrol,petrol
7423,1016949,,11846,Petrol,petrol
7424,981529,,12112,Petrol,petrol
7425,962813,,10390,Petrol,petrol
7426,1019692,,MISSING,MISSING CAR CODE,
7427,1006188,,11531,Petrol,petrol
7428,1028607,,MISSING,MISSING CAR CODE,
7429,1021715,,11448,Petrol,petrol
7430,1020821,,10128,Petrol,petrol
7431,1015179,petrol-electric,12173,Petrol,petrol
7432,996726,petrol-electric,11981,Petrol-Electric,petrol-electric
7433,1024016,,10860,Petrol,petrol
7434,1026975,petrol-electric,MISSING,MISSING CAR CODE,
7435,1028921,,11503,Petrol,petrol
7436,1028115,,MISSING,MISSING CAR CODE,
7437,987589,,MISSING,MISSING CAR CODE,
7438,1010916,,12399,Petrol,petrol
7439,1012524,,MISSING,MISSING CAR CODE,
7440,1011047,,11321,Petrol,petrol
7441,1026603,,10887,Petrol,petrol
7442,1013232,,12232,Petrol,petrol
7443,1024976,,MISSING,MISSING CAR CODE,
7444,1030983,,11623,Petrol,petrol
7445,1027256,diesel,11536,Diesel (Euro VI),diesel
7446,1030950,,11262,Petrol,petrol
7447,1022206,,11543,Petrol,petrol
7448,1012473,petrol-electric,MISSING,MISSING CAR CODE,
7449,1014324,petrol-electric,12212,Petrol-Electric,petrol-electric
7450,1026626,,11543,Petrol,petrol
7451,1006578,,12049,Petrol,petrol
7452,1006366,,10270,Petrol,petrol
7453,1030381,diesel,12454,Petrol,petrol
7454,1030368,diesel,MISSING,MISSING CAR CODE,
7455,998084,,10007,Petrol,petrol
7456,1022479,,10264,Petrol,petrol
7457,991974,petrol-electric,11557,Petrol-Electric,petrol-electric
7458,1029933,diesel,11536,Diesel (Euro VI),diesel
7459,1023461,,11321,Petrol,petrol
7460,1023976,,10544,Petrol,petrol
7461,1028729,diesel,10862,Diesel (Euro V),diesel
7462,1006430,,11875,Petrol,petrol
7463,1024782,,10128,Petrol,petrol
7464,1022045,,11782,Petrol,petrol
7465,1020389,,11442,Petrol,petrol
7466,1024242,,11262,Petrol,petrol
7467,1025362,,12232,Petrol,petrol
7468,1021122,,11103,Petrol,petrol
7469,996254,,MISSING,MISSING CAR CODE,
7470,1005756,,11940,Petrol,petrol
7471,1024302,diesel,11536,Diesel (Euro VI),diesel
7472,1029132,,10080,Petrol,petrol
7473,1028305,,11587,Petrol,petrol
7474,1025618,petrol-electric,11752,Petrol-Electric,petrol-electric
7475,1017889,petrol-electric,11806,Petrol,petrol
7476,962450,,10840,Petrol,petrol
7477,1025513,,11583,Petrol,petrol
7478,956439,,11349,Petrol,petrol
7479,999566,,11543,Petrol,petrol
7480,981216,,11446,Petrol,petrol
7481,1020972,,11491,Petrol,petrol
7482,984392,diesel,10596,Diesel (Euro V),diesel
7483,1026134,,10777,Petrol,petrol
7484,993255,,11448,Petrol,petrol
7485,1024081,,10768,Petrol,petrol
7486,1022113,,11349,Petrol,petrol
7487,1026001,electric,MISSING,MISSING CAR CODE,
7488,994239,petrol-electric,11981,Petrol-Electric,petrol-electric
7489,1021041,,12323,Petrol,petrol
7490,994847,,10207,Petrol,petrol
7491,998356,diesel,MISSING,MISSING CAR CODE,
7492,1030992,,10357,Petrol,petrol
7493,990914,diesel,MISSING,MISSING CAR CODE,
7494,950721,,MISSING,MISSING CAR CODE,
7495,1013754,,MISSING,MISSING CAR CODE,
7496,997966,diesel,10876,Petrol,petrol
7497,1029090,,MISSING,MISSING CAR CODE,
7498,1006590,diesel,11755,Diesel (Euro VI),diesel
7499,1024711,,11961,Petrol,petrol
7500,1024816,,12404,Petrol,petrol
7501,1024989,,10097,Petrol,petrol
7502,1017849,,MISSING,MISSING CAR CODE,
7503,1023240,,10547,Petrol,petrol
7504,1021532,diesel,MISSING,MISSING CAR CODE,
7505,1014471,,10526,Petrol,petrol
7506,1028650,,11578,Petrol,petrol
7507,1031224,,10540,Petrol,petrol
7508,1016073,,11551,Petrol,petrol
7509,1013551,,11711,Petrol,petrol
7510,975769,,MISSING,MISSING CAR CODE,
7511,1018252,,10007,Petrol,petrol
7512,977817,diesel,10862,Diesel (Euro V),diesel
7513,977726,diesel,11702,Diesel (Euro VI),diesel
7514,1020527,,11745,Petrol,petrol
7515,1006516,,10007,Petrol,petrol
7516,1029614,,11031,Petrol,petrol
7517,1011921,,11745,Petrol,petrol
7518,991555,,10832,Petrol,petrol
7519,1024885,,12005,Petrol,petrol
7520,988008,,11491,Petrol,petrol
7521,1028643,,10128,Petrol,petrol
7522,1006378,,10238,Petrol,petrol
7523,1014581,,MISSING,MISSING CAR CODE,
7524,993640,,12209,Petrol,petrol
7525,1007835,,10502,Petrol,petrol
7526,1003141,,10097,Petrol,petrol
7527,1009092,,11579,Petrol,petrol
7528,1015893,,11798,Petrol,petrol
7529,947750,,11849,Petrol,petrol
7530,1001893,,11875,Petrol,petrol
7531,1022406,,10348,Petrol,petrol
7532,978896,,MISSING,MISSING CAR CODE,
7533,986163,diesel,MISSING,MISSING CAR CODE,
7534,1007976,petrol,MISSING,MISSING CAR CODE,
7535,1025624,diesel,12065,Diesel (Euro VI),diesel
7536,1015568,,MISSING,MISSING CAR CODE,
7537,1004896,,11875,Petrol,petrol
7538,964261,,11386,Petrol,petrol
7539,1014204,,10764,Petrol,petrol
7540,995350,,MISSING,MISSING CAR CODE,
7541,1029212,,10128,Petrol,petrol
7542,1030194,,12209,Petrol,petrol
7543,1026745,petrol-electric,12475,Petrol-Electric,petrol-electric
7544,985956,,10207,Petrol,petrol
7545,1014110,,11527,Petrol,petrol
7546,994128,,10732,Petrol,petrol
7547,1027726,diesel,11603,Petrol,petrol
7548,1029723,,11306,Petrol,petrol
7549,1003806,,10870,Petrol,petrol
7550,1004501,,11466,Petrol,petrol
7551,1027639,electric,MISSING,MISSING CAR CODE,
7552,988232,,11748,Petrol,petrol
7553,1020737,petrol,10862,Diesel (Euro V),diesel
7554,1027718,diesel,11536,Diesel (Euro VI),diesel
7555,1025493,,MISSING,MISSING CAR CODE,
7556,1029518,,11322,Petrol,petrol
7557,958623,,MISSING,MISSING CAR CODE,
7558,1017598,diesel,11794,Diesel (Euro V),diesel
7559,937036,,11125,Petrol,petrol
7560,1029458,diesel,MISSING,MISSING CAR CODE,
7561,988056,petrol-electric,11668,Petrol-Electric,petrol-electric
7562,939185,,11527,Petrol,petrol
7563,1027385,,11448,Petrol,petrol
7564,1024456,,11584,Petrol,petrol
7565,1019330,,11491,Petrol,petrol
7566,988165,diesel,MISSING,MISSING CAR CODE,
7567,988506,,MISSING,MISSING CAR CODE,
7568,923799,,10800,Petrol,petrol
7569,1011016,,11386,Petrol,petrol
7570,1022354,,11322,Petrol,petrol
7571,993285,,11125,Petrol,petrol
7572,1018845,diesel,11346,Diesel (Euro V),diesel
7573,927341,,10357,Petrol,petrol
7574,1008278,diesel,11683,Diesel (Euro VI),diesel
7575,1027347,,11260,Petrol,petrol
7576,996268,,10710,Petrol,petrol
7577,1024213,,10207,Petrol,petrol
7578,1007746,,11761,Petrol,petrol
7579,1022302,,10080,Petrol,petrol
7580,991287,,11435,Petrol,petrol
7581,1015891,,10464,Petrol,petrol
7582,1011004,,11578,Petrol,petrol
7583,998926,,11448,Petrol,petrol
7584,1012562,,10778,Petrol,petrol
7585,1025367,,11120,Petrol,petrol
7586,1023678,,12406,Petrol,petrol
7587,1027794,,11386,Petrol,petrol
7588,1025926,,MISSING,MISSING CAR CODE,
7589,1001563,petrol-electric,MISSING,MISSING CAR CODE,
7590,1013185,,MISSING,MISSING CAR CODE,
7591,1004722,,11617,Petrol,petrol
7592,1012534,,11035,Petrol,petrol
7593,1007142,,10007,Petrol,petrol
7594,1028133,,10860,Petrol,petrol
7595,1030822,,10372,Petrol,petrol
7596,1018824,diesel,MISSING,MISSING CAR CODE,
7597,1023626,,12232,Petrol,petrol
7598,988408,,11331,Petrol,petrol
7599,969100,,10895,Petrol,petrol
7600,1030350,,11322,Petrol,petrol
7601,997623,,12874,Petrol,petrol
7602,1016548,petrol,MISSING,MISSING CAR CODE,
7603,1023223,,11035,Petrol,petrol
7604,1030443,,10572,Petrol,petrol
7605,1014952,petrol,12344,Petrol,petrol
7606,1026454,,10526,Petrol,petrol
7607,1005128,,11031,Petrol,petrol
7608,1026058,,11015,Petrol,petrol
7609,1005850,petrol,10862,Diesel (Euro V),diesel
7610,1014775,,11342,Petrol,petrol
7611,998657,,11055,Petrol,petrol
7612,1027294,diesel,MISSING,MISSING CAR CODE,
7613,965497,,MISSING,MISSING CAR CODE,
7614,997439,petrol-electric,11981,Petrol-Electric,petrol-electric
7615,1028082,,11832,Petrol,petrol
7616,1026813,,10269,Petrol,petrol
7617,987735,,11745,Petrol,petrol
7618,1018684,,11832,Petrol,petrol
7619,1030334,,10132,Petrol,petrol
7620,1024718,petrol-electric,MISSING,MISSING CAR CODE,
7621,985769,,11578,Petrol,petrol
7622,1029373,,12492,Petrol,petrol
7623,1026442,,10782,Petrol,petrol
7624,1024494,,12334,Petrol,petrol
7625,1009681,,11195,Petrol,petrol
7626,1026402,,12334,Petrol,petrol
7627,1024947,,10685,Petrol,petrol
7628,1012617,,10989,Petrol,petrol
7629,1029396,,10768,Petrol,petrol
7630,1006903,,11133,Petrol,petrol
7631,1020632,,MISSING,MISSING CAR CODE,
7632,1025754,,10032,Petrol,petrol
7633,1030001,,12218,Petrol,petrol
7634,1022006,,MISSING,MISSING CAR CODE,
7635,1016996,,10068,Petrol,petrol
7636,1030844,,10575,Petrol,petrol
7637,1016171,,10150,Petrol,petrol
7638,1018166,,12265,Petrol,petrol
7639,1006086,,12193,Petrol,petrol
7640,1011767,diesel,MISSING,MISSING CAR CODE,
7641,1024175,diesel,11778,Diesel (Euro V),diesel
7642,1027916,,10381,Petrol,petrol
7643,989098,petrol-electric,12212,Petrol-Electric,petrol-electric
7644,988563,,11321,Petrol,petrol
7645,1017697,,11035,Petrol,petrol
7646,1017947,petrol-electric,10979,Petrol-Electric,petrol-electric
7647,1009976,,11142,Petrol,petrol
7648,1010796,,10544,Petrol,petrol
7649,1031100,diesel,MISSING,MISSING CAR CODE,
7650,994721,,11055,Petrol,petrol
7651,1003314,,11745,Petrol,petrol
7652,1013453,,11503,Petrol,petrol
7653,992386,,11322,Petrol,petrol
7654,1017097,,11142,Petrol,petrol
7655,1025092,,10397,Petrol,petrol
7656,1003636,petrol-electric,10408,Petrol-Electric,petrol-electric
7657,1021097,,12399,Petrol,petrol
7658,1023159,,11469,Petrol,petrol
7659,1019228,,10026,Petrol,petrol
7660,1028482,,11531,Petrol,petrol
7661,972649,,10931,Petrol,petrol
7662,1030778,,12265,Petrol,petrol
7663,1007637,,12268,Petrol,petrol
7664,1028765,,11531,Petrol,petrol
7665,994251,,MISSING,MISSING CAR CODE,
7666,1024019,,MISSING,MISSING CAR CODE,
7667,1030391,diesel,11237,Petrol,petrol
7668,1023443,diesel,11725,Diesel (Euro VI),diesel
7669,1024331,,10007,Petrol,petrol
7670,1026004,,10482,Petrol,petrol
7671,1013648,diesel,MISSING,MISSING CAR CODE,
7672,1016253,petrol-electric,12508,Petrol-Electric,petrol-electric
7673,959228,petrol-electric,10979,Petrol-Electric,petrol-electric
7674,1020736,,11832,Petrol,petrol
7675,1028495,petrol,10862,Diesel (Euro V),diesel
7676,966492,,12435,Petrol,petrol
7677,1002525,,11306,Petrol,petrol
7678,1022674,,12431,Petrol,petrol
7679,948134,,10585,Petrol,petrol
7680,1012474,,11503,Petrol,petrol
7681,1022912,,10503,Petrol,petrol
7682,1019586,,11082,Petrol,petrol
7683,1004297,,12430,Petrol,petrol
7684,984783,,11530,Petrol,petrol
7685,1009059,,11577,Petrol,petrol
7686,1020464,,11491,Petrol,petrol
7687,1019207,,12560,Petrol,petrol
7688,1007977,,11782,Petrol,petrol
7689,1012508,,10713,Petrol,petrol
7690,1024670,,10981,Petrol,petrol
7691,1007840,,11940,Petrol,petrol
7692,1000957,,10526,Petrol,petrol
7693,1025270,,10141,Petrol,petrol
7694,1021816,,10087,Petrol,petrol
7695,1027139,,11306,Petrol,petrol
7696,1029339,,11120,Petrol,petrol
7697,1020231,,10725,Petrol,petrol
7698,1029678,,11735,Petrol,petrol
7699,1026731,,12374,Petrol,petrol
7700,1018222,,12033,Petrol,petrol
7701,980403,,10417,Petrol,petrol
7702,973924,,10861,Petrol,petrol
7703,1025286,,MISSING,MISSING CAR CODE,
7704,1029541,,MISSING,MISSING CAR CODE,
7705,1022346,,10007,Petrol,petrol
7706,1026606,,MISSING,MISSING CAR CODE,
7707,1025867,,11503,Petrol,petrol
7708,972497,electric,MISSING,MISSING CAR CODE,
7709,1021554,petrol-electric,11571,Petrol-Electric,petrol-electric
7710,1023878,,MISSING,MISSING CAR CODE,
7711,1005869,,11531,Petrol,petrol
7712,943440,,MISSING,MISSING CAR CODE,
7713,990348,,12343,Petrol,petrol
7714,1007794,,MISSING,MISSING CAR CODE,
7715,1025863,diesel,MISSING,MISSING CAR CODE,
7716,1030858,,11466,Petrol,petrol
7717,966040,petrol-electric,11787,Petrol-Electric,petrol-electric
7718,1030547,diesel,11725,Diesel (Euro VI),diesel
7719,971743,,12188,Petrol,petrol
7720,1025484,,MISSING,MISSING CAR CODE,
7721,1029229,diesel,11702,Diesel (Euro VI),diesel
7722,1018761,,11448,Petrol,petrol
7723,991025,,11419,Petrol,petrol
7724,971139,,MISSING,MISSING CAR CODE,
7725,1018034,,11262,Petrol,petrol
7726,1030055,,11579,Petrol,petrol
7727,1026779,,10778,Petrol,petrol
7728,1020457,petrol-electric,11713,Petrol-Electric,petrol-electric
7729,993876,diesel,10862,Diesel (Euro V),diesel
7730,1024896,,12651,Petrol,petrol
7731,1012231,,11503,Petrol,petrol
7732,993881,,MISSING,MISSING CAR CODE,
7733,995364,,11503,Petrol,petrol
7734,1029831,,10397,Petrol,petrol
7735,1028787,,11082,Petrol,petrol
7736,1024334,diesel,10596,Diesel (Euro V),diesel
7737,989240,petrol-electric,MISSING,MISSING CAR CODE,
7738,1003412,,12207,Petrol,petrol
7739,979860,,11469,Petrol,petrol
7740,1014962,,10128,Petrol,petrol
7741,1003113,,10981,Petrol,petrol
7742,1021652,petrol-electric,11557,Petrol-Electric,petrol-electric
7743,1018776,,10777,Petrol,petrol
7744,1027129,,10526,Petrol,petrol
7745,1019278,,11262,Petrol,petrol
7746,1031217,,MISSING,MISSING CAR CODE,
7747,975689,diesel,10862,Diesel (Euro V),diesel
7748,1024994,diesel,MISSING,MISSING CAR CODE,
7749,1005879,,11738,Petrol,petrol
7750,995740,,11551,Petrol,petrol
7751,1025244,,12651,Petrol,petrol
7752,1003928,,11503,Petrol,petrol
7753,1019449,diesel,MISSING,MISSING CAR CODE,
7754,1021888,,10942,Petrol,petrol
7755,863465,,10254,Petrol,petrol
7756,995173,,11531,Petrol,petrol
7757,1021171,diesel,MISSING,MISSING CAR CODE,
7758,1025054,,MISSING,MISSING CAR CODE,
7759,1008434,,11543,Petrol,petrol
7760,944792,petrol-electric,11911,Petrol-Electric,petrol-electric
7761,1017036,diesel,MISSING,MISSING CAR CODE,
7762,1013784,,10861,Petrol,petrol
7763,969313,,MISSING,MISSING CAR CODE,
7764,981690,diesel,11392,Diesel (Euro VI),diesel
7765,1010227,,11651,Petrol,petrol
7766,1027878,,MISSING,MISSING CAR CODE,
7767,1012786,diesel,MISSING,MISSING CAR CODE,
7768,977252,,12280,Petrol,petrol
7769,1011689,,10832,Petrol,petrol
7770,991841,,11578,Petrol,petrol
7771,995413,,10710,Petrol,petrol
7772,1022687,,11503,Petrol,petrol
7773,1020111,,12412,Petrol,petrol
7774,974809,,10758,Petrol,petrol
7775,1020933,,10410,Petrol,petrol
7776,1024892,,11626,Petrol,petrol
7777,1023245,,MISSING,MISSING CAR CODE,
7778,1021673,,10381,Petrol,petrol
7779,1017635,,11662,Petrol,petrol
7780,1020817,,MISSING,MISSING CAR CODE,
7781,1030405,,11474,Petrol,petrol
7782,1015819,,11953,Petrol,petrol
7783,989771,diesel,MISSING,MISSING CAR CODE,
7784,977100,,10870,Petrol,petrol
7785,1031260,,MISSING,MISSING CAR CODE,
7786,1022110,,10861,Petrol,petrol
7787,1025823,,MISSING,MISSING CAR CODE,
7788,971926,,MISSING,MISSING CAR CODE,
7789,1004384,,12374,Petrol,petrol
7790,1030880,,12560,Petrol,petrol
7791,1005749,,10778,Petrol,petrol
7792,1021219,,11000,Petrol,petrol
7793,980736,,10721,Petrol,petrol
7794,1025216,,10397,Petrol,petrol
7795,1026288,,12270,Petrol,petrol
7796,1030832,,10180,Petrol,petrol
7797,992736,,10097,Petrol,petrol
7798,1022451,,11530,Petrol,petrol
7799,997230,diesel,12758,Diesel (Euro VI),diesel
7800,1026798,,10465,Petrol,petrol
7801,1007434,petrol-electric,11557,Petrol-Electric,petrol-electric
7802,1023921,,11322,Petrol,petrol
7803,1009350,,MISSING,MISSING CAR CODE,
7804,770856,petrol-electric,MISSING,MISSING CAR CODE,
7805,901115,diesel,12641,Diesel (Euro VI),diesel
7806,1006010,,11469,Petrol,petrol
7807,1026014,petrol-electric,MISSING,MISSING CAR CODE,
7808,998494,diesel,11794,Diesel (Euro V),diesel
7809,998431,,10282,Petrol,petrol
7810,1011221,,10007,Petrol,petrol
7811,1030097,,10876,Petrol,petrol
7812,1024739,,11000,Petrol,petrol
7813,998228,,11999,Petrol,petrol
7814,1027439,,11578,Petrol,petrol
7815,1025251,,11875,Petrol,petrol
7816,1020929,,11341,Petrol,petrol
7817,1021307,,10177,Petrol,petrol
7818,986581,diesel,11536,Diesel (Euro VI),diesel
7819,1023054,,11665,Petrol,petrol
7820,1017051,,10526,Petrol,petrol
7821,1011336,,11435,Petrol,petrol
7822,1017039,,10417,Petrol,petrol
7823,1027481,,11832,Petrol,petrol
7824,977275,,10856,Petrol,petrol
7825,1024419,diesel,12544,Diesel (Euro VI),diesel
7826,996783,petrol-electric,11713,Petrol-Electric,petrol-electric
7827,957522,diesel,MISSING,MISSING CAR CODE,
7828,1028652,,11617,Petrol,petrol
7829,967514,,11816,Petrol,petrol
7830,1019180,,11610,Petrol,petrol
7831,1022388,,11503,Petrol,petrol
7832,1029559,,11655,Petrol,petrol
7833,1026945,,11306,Petrol,petrol
7834,1027757,diesel,12661,Diesel (Euro VI),diesel
7835,1029781,,12334,Petrol,petrol
7836,1008132,,11832,Petrol,petrol
7837,1020017,,11306,Petrol,petrol
7838,1029682,petrol,12344,Petrol,petrol
7839,1029595,,10397,Petrol,petrol
7840,1020458,,10005,Petrol,petrol
7841,1011299,,10605,Petrol,petrol
7842,1023025,,10271,Petrol,petrol
7843,1017158,,MISSING,MISSING CAR CODE,
7844,990479,diesel,11755,Diesel (Euro VI),diesel
7845,1011559,,11610,Petrol,petrol
7846,1026588,,11449,Petrol,petrol
7847,1027648,,10777,Petrol,petrol
7848,1026717,diesel,MISSING,MISSING CAR CODE,
7849,1015216,,MISSING,MISSING CAR CODE,
7850,1026411,,10416,Petrol,petrol
7851,1007666,,12268,Petrol,petrol
7852,1028489,diesel,MISSING,MISSING CAR CODE,
7853,1021306,,11448,Petrol,petrol
7854,894512,,MISSING,MISSING CAR CODE,
7855,960170,diesel,MISSING,MISSING CAR CODE,
7856,1019231,,12262,Petrol,petrol
7857,1012305,,11386,Petrol,petrol
7858,1015792,diesel,10862,Diesel (Euro V),diesel
7859,1027383,,11531,Petrol,petrol
7860,975921,,10544,Petrol,petrol
7861,1024206,,11748,Petrol,petrol
7862,1003712,,11503,Petrol,petrol
7863,1030945,,11341,Petrol,petrol
7864,997716,,10777,Petrol,petrol
7865,1027759,,10275,Petrol,petrol
7866,1024383,,MISSING,MISSING CAR CODE,
7867,1029943,,10732,Petrol,petrol
7868,1022907,,11306,Petrol,petrol
7869,1015992,,MISSING,MISSING CAR CODE,
