,listing_id,fuel_type,CarCode
4027,1024935,diesel,11536
4028,968397,,11449
4029,995617,petrol,11005
4030,1003116,,11613
4031,963543,diesel,MISSING
4032,1030971,,10180
4033,1002837,,10094
4034,1004125,diesel,MISSING
4035,1012794,,12323
4036,1029032,,12546
4037,972902,,10928
4038,1030357,,MISSING
4039,979865,,11739
4040,1010842,,11846
4041,1026355,diesel,11778
4042,1027717,,10684
4043,1027742,,11543
4044,1016773,,11386
4045,1015776,,11640
4046,1017728,petrol-electric,11855
4047,950675,,11469
4048,1019513,petrol-electric,10128
4049,1020538,,10128
4050,1004469,petrol-electric,10722
4051,997244,,11449
4052,1030393,,11448
4053,1016065,,10416
4054,1000437,,10464
4055,990908,,11449
4056,1024789,petrol,11795
4057,999595,,10089
4058,1018326,,11875
4059,963696,petrol-electric,MISSING
4060,1004978,,11875
4061,1020477,,12117
4062,1028849,,10128
4063,972350,,10180
4064,986934,,11491
4065,1007287,,MISSING
4066,1031108,,11610
4067,1021724,petrol-electric,MISSING
4068,1022844,,11643
4069,1014320,petrol,11795
4070,978027,,10128
4071,1024589,,11078
4072,1016436,,10526
4073,1022460,diesel,11270
4074,1029591,,10758
4075,1031008,petrol,10433
4076,1005902,,11306
4077,1010868,,11610
4078,1004773,,11125
4079,980590,,11469
4080,985888,petrol-electric,11557
4081,1009564,,11262
4082,962434,,10547
4083,1011352,,MISSING
4084,1016249,,10417
4085,1012304,diesel,MISSING
4086,1020045,,11798
4087,1027274,,11961
4088,1026201,,11448
4089,985462,petrol-electric,11557
4090,1015235,,MISSING
4091,1000787,,MISSING
4092,1025106,,11474
4093,1008458,,MISSING
4094,1011787,,10526
4095,1026687,,12209
4096,1027814,,11449
4097,980882,,10742
4098,1020292,,11832
4099,1025344,,10721
4100,1026751,,10327
4101,1017437,,11306
4102,1026549,,11321
4103,1020612,,11676
4104,1030482,,MISSING
4105,1028198,,12302
4106,1023471,,11262
4107,1006898,,10187
4108,977198,,11846
4109,1024268,,10599
4110,987888,,10007
4111,1023105,petrol-electric,11981
4112,1024070,diesel,MISSING
4113,999278,,11491
4114,1027781,,10572
4115,1016682,diesel,MISSING
4116,1017426,petrol,11005
4117,1017729,,11442
4118,1023688,,11260
4119,1012920,,11089
4120,942062,,10381
4121,1030225,,11262
4122,1024607,,12210
4123,1030650,,11578
4124,1012755,,10128
4125,1018394,,11735
4126,1028686,,11503
4127,1023940,,10572
4128,1021637,,11530
4129,1016259,,MISSING
4130,978688,diesel,10437
4131,1017992,,11491
4132,1005780,diesel,MISSING
4133,1007389,,10310
4134,1020778,diesel,12104
4135,1028123,,MISSING
4136,1031261,,11578
4137,1013932,,11056
4138,1021544,,12224
4139,1013036,,10547
4140,1024534,,11846
4141,904903,,MISSING
4142,1028736,,11446
4143,1009784,,10502
4144,1029583,petrol-electric,11787
4145,1029036,electric,MISSING
4146,972391,,11082
4147,1030342,,11893
4148,1015389,,10089
4149,1020698,,10503
4150,1030595,,11775
4151,1018151,,11448
4152,1008433,,11448
4153,1014173,,11503
4154,999499,diesel,MISSING
4155,967020,diesel,MISSING
4156,1022929,,10348
4157,958585,,MISSING
4158,1026715,,11543
4159,1018155,,10540
4160,1027090,,10007
4161,1024630,,10128
4162,1025530,,11000
4163,962414,,10484
4164,1019502,,MISSING
4165,1025370,,MISSING
4166,1026352,,11262
4167,1017001,,11015
4168,1028023,,11543
4169,927725,,MISSING
4170,1017421,petrol,MISSING
4171,1014930,diesel,10596
4172,1017374,,11264
4173,1030863,diesel,MISSING
4174,977930,,10832
4175,981956,,10928
4176,1003693,,10275
4177,1021692,,12395
4178,1028517,diesel,MISSING
4179,982362,,11875
4180,1013287,,11503
4181,1021276,,11455
4182,1020504,,10198
4183,1023767,,12005
4184,898943,diesel,MISSING
4185,985104,diesel,11786
4186,1029655,,10742
4187,1018732,,10526
4188,1024878,,MISSING
4189,962775,,10275
4190,1022935,,MISSING
4191,990280,petrol-electric,12508
4192,1020625,,11373
4193,1017787,,11701
4194,1025940,,MISSING
4195,993915,,10767
4196,1011514,,11846
4197,1023149,,11531
4198,1020948,petrol-electric,MISSING
4199,1000208,,10381
4200,964061,,11342
4201,1025315,,11321
4202,1015616,diesel,MISSING
4203,1019826,,11503
4204,1005406,,10685
4205,980289,diesel,10862
4206,1029160,,12560
4207,1029392,,10725
4208,1012062,,MISSING
4209,1021989,,MISSING
4210,1003290,,10417
4211,1003935,,10080
4212,1027403,,12179
4213,1024026,petrol-electric,11981
4214,1024188,,11775
4215,1015308,diesel,MISSING
4216,1012121,diesel,MISSING
4217,1022327,,10077
4218,1029328,,10758
4219,1021591,,10068
4220,984909,,MISSING
4221,973133,diesel,11778
4222,925502,,10732
4223,1006148,diesel,MISSING
4224,1024753,,12209
4225,992470,,11745
4226,1029416,,12020
4227,1004409,,11735
4228,1028651,,10275
4229,981786,,10464
4230,1025474,,11701
4231,1021848,,11442
4232,1025475,,11875
4233,1007014,,MISSING
4234,1008163,petrol-electric,MISSING
4235,1008365,,12232
4236,1000094,diesel,10575
4237,997526,,11165
4238,1008311,,MISSING
4239,1000466,,11315
4240,1022413,,MISSING
4241,1028910,petrol,MISSING
4242,926542,,11337
4243,1020894,,MISSING
4244,1017720,,11055
4245,994675,diesel,MISSING
4246,1011024,,MISSING
4247,1028027,,10758
4248,992473,diesel,10862
4249,1028463,,10180
4250,1016002,electric,MISSING
4251,1025995,,MISSING
4252,1030637,petrol-electric,12508
4253,1023881,,10777
4254,1003302,,10832
4255,1027455,,11474
4256,1027594,,MISSING
4257,991065,petrol-electric,11557
4258,1022145,,10381
4259,1012988,,10526
4260,1000645,,11832
4261,943162,,11031
4262,993920,,10742
4263,1017807,,10130
4264,1019188,,11491
4265,1022621,,10732
4266,998176,,11306
4267,1016977,,11832
4268,1031023,,10503
4269,1030352,,11322
4270,1029566,,11386
4271,1026911,,12302
4272,1027731,,MISSING
4273,1026827,,11893
4274,1019424,petrol-electric,12688
4275,1023717,,10547
4276,1030100,,11446
4277,1019444,,MISSING
4278,1013248,,11306
4279,1015073,,MISSING
4280,1030970,petrol-electric,12508
4281,1021391,,11578
4282,1018413,,11491
4283,1025360,,10860
4284,1016824,,10972
4285,958257,petrol,MISSING
4286,1008209,,10184
4287,1018499,,11386
4288,1001333,,12395
4289,995143,petrol-electric,MISSING
4290,1017567,,10876
4291,990441,,10595
4292,1024238,,MISSING
4293,1022825,,12334
4294,1022461,,10238
4295,893751,,10544
4296,1009646,,10207
4297,1029040,,11893
4298,1027837,petrol-electric,12046
4299,985061,petrol-electric,11420
4300,1028132,,11745
4301,1021362,,11448
4302,993773,,MISSING
4303,1001996,,11466
4304,1028108,,10207
4305,982513,,11349
4306,972422,,11474
4307,1017211,,MISSING
4308,963375,diesel,12794
4309,1021987,,10953
4310,1022886,,10685
4311,1000917,,11811
4312,1024530,,MISSING
4313,1012012,,10464
4314,1026747,,11740
4315,1002661,,11100
4316,1025488,petrol,11795
4317,1023937,,10886
4318,1021507,petrol,MISSING
4319,1021442,,11530
4320,1024516,,MISSING
4321,1020767,,11306
4322,1027142,,MISSING
4323,962117,,MISSING
4324,1021435,,MISSING
4325,1007322,,10275
4326,964096,diesel,MISSING
4327,989187,,11594
4328,1023724,,10503
4329,1020665,,10327
4330,1005100,,10180
4331,1024854,,10725
4332,1022629,,11748
4333,996349,diesel,MISSING
4334,1019387,,10572
4335,1029299,,MISSING
4336,1016079,,10417
4337,1003872,,MISSING
4338,1027204,petrol-electric,12485
4339,1024067,,10128
4340,1010027,,11530
4341,1020264,,MISSING
4342,992962,,MISSING
4343,994930,diesel,11786
4344,929426,,MISSING
4345,1007096,,10397
4346,949663,,11749
4347,1011994,,11442
4348,1023249,,11375
4349,1015562,,11875
4350,1021531,,10685
4351,992564,,11729
4352,1018327,,11503
4353,1016133,,MISSING
4354,1022809,,10240
4355,956157,,11031
4356,989578,,12230
4357,1003613,,10080
4358,1004977,,MISSING
4359,1010407,,11306
4360,1020867,,11446
4361,1027200,diesel,MISSING
4362,1027820,,11260
4363,1018863,petrol-electric,11557
4364,1015037,,10180
4365,1028587,,10782
4366,1030781,,10398
4367,1009333,,11875
4368,1029288,diesel,11348
4369,1027168,,12452
4370,1013172,,11611
4371,990822,,MISSING
4372,1021563,,MISSING
4373,1001855,petrol-electric,11752
4374,961487,,12334
4375,1027291,,11543
4376,997715,,11120
4377,975571,,MISSING
4378,1019730,,12534
4379,1026601,,MISSING
4380,1023269,,11262
4381,983635,,11745
4382,951912,,11503
4383,1007313,,11260
4384,1021902,,10187
4385,1030234,,11082
4386,986251,diesel,10862
4387,980333,diesel,MISSING
4388,1011879,petrol,MISSING
4389,994976,,11643
4390,996842,,10097
4391,1015120,,12209
4392,1007302,,MISSING
4393,1025151,,MISSING
4394,991690,,10398
4395,1020128,diesel,11536
4396,1028886,,11503
4397,980870,,MISSING
4398,1028063,diesel,MISSING
4399,1009283,,10526
4400,959646,petrol-electric,MISSING
4401,1022203,,12180
4402,1026983,,MISSING
4403,1024697,,12454
4404,1021789,petrol-electric,11557
4405,999372,,11623
4406,1020779,,11491
4407,1018530,,10967
4408,1018836,,12452
4409,1023071,,10397
4410,1012440,,10485
4411,1019017,diesel,10596
4412,889703,,MISSING
4413,1026754,,10381
4414,1022332,,10777
4415,1029501,,MISSING
4416,994538,diesel,11786
4417,1027220,,11491
4418,1027879,,MISSING
4419,964591,diesel,MISSING
4420,1019133,,11663
4421,1002750,,11435
4422,998887,,11735
4423,961560,,MISSING
4424,1019797,,10558
4425,1004093,,12396
4426,1016298,,10356
4427,1025295,,10547
4428,1029784,,10397
4429,1014773,,10860
4430,973832,,11530
4431,1027508,,11748
4432,1028599,,11745
4433,1024698,,10007
4434,1029912,,12032
4435,986939,diesel,10862
4436,1009123,,11578
4437,1017433,diesel,11536
4438,1025560,,10080
4439,978454,diesel,MISSING
4440,1027015,,10856
4441,1007655,,11659
4442,1017410,diesel,11536
4443,1022828,,11262
4444,985723,,10656
4445,1002527,,11306
4446,1031032,,MISSING
4447,1021281,petrol-electric,10128
4448,968089,,MISSING
4449,1026728,,10358
4450,1000628,,11341
4451,1028984,,11137
4452,1014869,,MISSING
4453,1027190,,10007
4454,991343,,10595
4455,993305,,MISSING
4456,1026252,,11031
4457,1027058,,10860
4458,961619,diesel,MISSING
4459,1030118,,10832
4460,847431,,11503
4461,1015407,,10860
4462,1029162,,MISSING
4463,999789,,11447
4464,1024539,,10870
4465,985502,petrol-electric,11829
4466,1024355,,10547
4467,1022259,,MISSING
4468,1023604,diesel,11725
4469,1026990,,MISSING
4470,1019384,,10004
4471,1022793,,11031
4472,1026608,,10165
4473,1016595,,10240
4474,1016963,electric,MISSING
4475,1022820,,12209
4476,1005548,,MISSING
4477,1022097,,11617
4478,957323,,10725
4479,1029668,,11448
4480,1025860,,10275
4481,1003667,,10506
4482,1022496,,10503
4483,1029636,petrol,12859
4484,1012318,,MISSING
4485,1016843,,11806
4486,1013863,,11469
4487,1025429,,10128
4488,1011760,petrol-electric,12219
4489,1024465,,10464
4490,1005357,,12128
4491,918509,,MISSING
4492,1007947,,10032
4493,1023837,,10464
4494,1031086,,10417
4495,979251,petrol-electric,12008
4496,1027051,,12128
4497,1030720,,11448
4498,1019506,,MISSING
4499,1008983,,10503
4500,1015280,,11832
4501,1022380,,11330
4502,1026897,,MISSING
4503,1020713,,12395
4504,991472,,10397
4505,1019892,diesel,11725
4506,1020818,,10296
4507,1006528,diesel,MISSING
4508,986690,,12218
4509,987556,,11530
4510,1008986,diesel,11536
4511,926639,diesel,11449
4512,1015336,,11503
4513,1029055,diesel,10862
4514,1027720,diesel,11484
4515,1019813,,MISSING
4516,1014316,,11321
4517,1023985,diesel,MISSING
4518,1015161,,11798
4519,1015081,diesel,10449
4520,1030242,,10832
4521,1014621,petrol,10862
4522,986944,,12302
4523,1021036,,MISSING
4524,1026159,,MISSING
4525,1024505,diesel,10862
4526,1026542,,11662
4527,1013795,,11551
4528,1026338,,11503
4529,1007297,,10526
4530,1027510,,11120
4531,1017644,,12391
4532,1002743,,10417
4533,1028583,,10887
4534,1011015,,10128
4535,1029932,,11321
4536,1029970,,11961
4537,1021332,diesel,11755
4538,980491,,10927
4539,1025017,,11125
4540,1023135,,10832
4541,1023685,,10501
4542,1022967,,11711
4543,1028461,,10767
4544,1021275,,10800
4545,1020773,,10180
4546,1027738,,MISSING
4547,1023661,petrol,MISSING
4548,1028793,,10572
4549,1024690,petrol-electric,11787
4550,1028092,,MISSING
4551,997270,diesel,MISSING
4552,985264,,MISSING
4553,1011083,,11449
4554,1006894,,MISSING
4555,994733,,11875
4556,1027578,,10551
4557,1005011,diesel,MISSING
4558,969199,,11790
4559,989812,diesel,10596
4560,1011537,,10240
4561,899931,,MISSING
4562,1009119,,10861
4563,1015603,,11745
4564,1005936,petrol,MISSING
4565,1030263,,MISSING
4566,1023974,,MISSING
4567,1014993,,11503
4568,1016496,,MISSING
4569,967422,,10554
4570,1012586,,MISSING
4571,1030287,,10365
4572,965032,,MISSING
4573,1025088,petrol,MISSING
4574,999670,,10575
4575,903457,diesel,MISSING
4576,1029519,,MISSING
4577,988383,,10180
4578,994271,,11875
4579,1021287,,11448
4580,1006250,,11578
4581,1013494,,10551
4582,1021246,,10732
4583,994468,,10077
4584,1017855,,10397
4585,1028001,,12120
4586,1028863,,12334
4587,1024959,diesel,12025
4588,1020446,,12395
4589,1027888,,10397
4590,1022463,diesel,11786
4591,1021222,,MISSING
4592,1026401,,10777
4593,988895,diesel,10534
4594,1025490,,10981
4595,1024654,,12395
4596,1011112,,10725
4597,1004068,,MISSING
4598,1004114,petrol-electric,12003
4599,1030335,,10207
4600,1000095,diesel,12610
4601,1029115,,11531
4602,1030673,,10547
4603,1010418,,MISSING
4604,1004759,,11386
4605,1030397,,10456
4606,944165,,10385
4607,1015840,,11832
4608,1025174,,MISSING
4609,1015621,,11079
4610,1006019,petrol-electric,12602
4611,1010557,,MISSING
4612,1010156,diesel,10449
4613,1022499,,10685
4614,1018525,,MISSING
4615,1020832,,MISSING
4616,968406,,MISSING
4617,949196,,11740
4618,998143,,10187
4619,1019189,diesel,11683
4620,1017232,,10207
4621,985122,,MISSING
4622,1013309,,MISSING
4623,1007164,,11306
4624,984521,diesel,11786
4625,1011437,diesel,11725
4626,1020372,,MISSING
4627,1027218,,11262
4628,1008178,,MISSING
4629,1005930,,11745
4630,1005275,,10656
4631,1005447,,10128
4632,1026873,,11365
4633,984337,diesel,11572
4634,983837,petrol-electric,11981
4635,1025558,,MISSING
4636,1020391,,10130
4637,979767,,10028
4638,1001690,diesel,MISSING
4639,1002465,,MISSING
4640,1011849,,10526
4641,918984,petrol-electric,12421
4642,1027564,diesel,10994
4643,982663,,10026
4644,1022868,diesel,MISSING
4645,1030018,,10656
4646,1019475,,11816
4647,1011508,diesel,11536
4648,996791,,10264
4649,987865,,11527
4650,977230,,11294
4651,1028928,,11306
4652,1018613,diesel,11778
4653,1019250,,10526
4654,993003,,MISSING
4655,1010324,,11626
4656,1030973,,10077
4657,1006020,petrol,10862
4658,1023147,petrol-electric,MISSING
4659,1020085,,12032
4660,983738,,10685
4661,999769,,11530
4662,1015753,diesel,MISSING
4663,1010644,,11079
4664,1029743,,12455
4665,975748,,MISSING
4666,1029910,,10777
4667,963944,,MISSING
4668,1023044,,11573
4669,1030648,diesel,MISSING
4670,1030330,,10356
4671,933536,diesel,MISSING
4672,1023195,,11798
4673,977397,,12350
4674,1027446,,11321
4675,1025674,,MISSING
4676,1023839,petrol-electric,12010
4677,958124,diesel,10601
4678,1013994,petrol-electric,MISSING
4679,967640,,10777
4680,1010123,diesel,MISSING
4681,1030035,,10526
4682,1008093,,10929
4683,1023111,diesel,11794
4684,1007099,diesel,MISSING
4685,1017698,,12396
4686,1027317,,11491
4687,1018952,,MISSING
4688,1027368,,11137
4689,1009153,,10551
4690,1009857,diesel,11778
4691,994222,petrol,MISSING
4692,1020682,,10005
4693,1017735,,10533
4694,1026106,,11000
4695,1024937,,MISSING
4696,1007422,petrol-electric,11571
4697,1023739,,11503
4698,1027698,,10526
4699,1025073,,10547
4700,996681,diesel,11786
4701,1023101,,10397
4702,893742,,MISSING
4703,1008432,,11446
4704,1017517,,11657
4705,976705,,11015
4706,935892,electric,MISSING
4707,1022026,petrol,MISSING
4708,1023531,,10417
4709,1010303,,10764
4710,1029828,,11294
4711,1028817,,10928
4712,1030171,,11448
4713,1007884,,10876
4714,1022801,,11306
4715,996185,,11213
4716,1028931,,10264
4717,1025957,,11069
4718,969850,petrol-electric,MISSING
4719,1031104,,10080
4720,999640,electric,MISSING
4721,1019544,,11531
4722,968328,diesel,10517
4723,1017859,,11449
4724,1001498,,MISSING
4725,1027189,,MISSING
4726,975554,,MISSING
4727,1024919,,12049
4728,1020272,,10526
4729,986455,,10841
4730,992087,,11811
4731,1018908,,10410
4732,1002086,,MISSING
4733,1020099,,11846
4734,1012424,diesel,MISSING
4735,1013128,,10684
4736,1026936,,10526
4737,1023316,diesel,MISSING
4738,1021879,,10710
4739,1002797,,MISSING
4740,1020430,diesel,11683
4741,986548,,11745
4742,1030164,diesel,MISSING
4743,959758,,11619
4744,944605,,10187
4745,1027900,,11321
4746,1028706,,10089
4747,981579,diesel,12025
4748,1018534,,11145
4749,1023520,,10526
4750,1028515,diesel,MISSING
4751,1019700,diesel,11901
4752,1023570,,10526
4753,1022639,,11375
4754,863793,,11953
4755,983537,,MISSING
4756,1013356,,10595
4757,1029792,,11503
4758,979853,,11382
4759,988632,diesel,12460
4760,1007571,,11419
4761,1000992,,MISSING
4762,1026051,,10656
4763,1006947,,10007
4764,988815,,10397
4765,1020528,petrol,12859
4766,1019153,,12343
4767,1028061,,11875
4768,1023905,,11577
4769,964087,diesel,10596
4770,1013367,,10381
4771,1028405,,11341
4772,1028403,diesel,11725
4773,995002,petrol-electric,11752
4774,1009785,,10832
4775,1022782,,10832
4776,1009795,,12016
4777,1024848,petrol,MISSING
4778,1026672,,10895
4779,966039,,12217
4780,1030174,,10128
4781,1028381,,11341
4782,978378,,MISSING
4783,1026110,,10777
4784,1027062,,10238
4785,1030361,,MISSING
4786,1022051,,11435
4787,1018246,diesel,MISSING
4788,1025182,,10732
4789,1019300,,12534
4790,1030836,,10080
4791,1024764,,12404
4792,1021300,,12032
4793,1017470,diesel,11536
4794,1028680,,10725
4795,1015006,,10240
4796,1016328,,11503
4797,1020662,,11584
4798,1029078,,11195
4799,996105,,10685
4800,1019820,petrol-electric,11791
4801,1000851,,10685
4802,1030600,,10685
4803,1002592,,11262
4804,1024225,,MISSING
4805,1009561,,MISSING
4806,1023484,,12121
4807,1027399,,MISSING
4808,1030044,,11643
4809,1009049,petrol-electric,12799
4810,1020636,diesel,10862
4811,1011913,petrol-electric,MISSING
4812,1029727,,11448
4813,1031324,,11015
4814,983198,,MISSING
4815,1012750,,10089
4816,1005442,,MISSING
4817,1030060,diesel,11778
4818,1019140,,MISSING
4819,1014154,,10417
4820,1027004,diesel,MISSING
4821,1021343,,10381
4822,1025223,,10327
4823,1009148,,11953
4824,1025307,,11798
4825,999331,diesel,MISSING
4826,1030572,,10417
4827,979140,,11306
4828,1000840,,11442
4829,1001203,,10482
4830,996845,,11623
4831,1023059,,MISSING
4832,1030842,,11032
4833,974960,petrol,11005
4834,1030715,,MISSING
4835,1017042,,11527
4836,1028907,,11531
4837,1018220,,MISSING
4838,1020721,,11816
4839,973382,,11262
4840,1029394,,10097
4841,979054,,10088
4842,1029268,petrol,11005
4843,1026814,,11503
4844,1020153,,11032
4845,1020565,diesel,MISSING
4846,1027346,,MISSING
4847,1017259,diesel,MISSING
4848,1009522,,10606
4849,1013335,,12186
4850,1023895,,12452
4851,995469,,11530
4852,1007378,diesel,11536
4853,988104,diesel,MISSING
4854,1025378,,12430
4855,1026176,electric,12762
4856,1024161,,11294
4857,1020032,,12255
4858,996808,diesel,10596
4859,1005417,,MISSING
4860,1029976,,MISSING
4861,996703,,MISSING
4862,1005411,,11321
4863,1029451,,11676
4864,1026923,,12334
4865,1007910,,10282
4866,1011458,,11583
4867,1031204,,10860
4868,991029,,11503
4869,1017529,,MISSING
4870,1014261,petrol-electric,11557
4871,1010501,,11469
4872,1017370,,11610
4873,1002808,diesel,MISSING
4874,963393,,MISSING
4875,1029767,,12395
4876,1022563,,MISSING
4877,997530,,MISSING
4878,1002588,,11846
4879,942709,,11103
4880,1027221,petrol-electric,MISSING
4881,1031269,,10097
4882,1008250,,11832
4883,1028613,petrol-electric,11981
4884,975988,diesel,10862
4885,985341,diesel,10597
4886,959727,,MISSING
4887,1028595,,10356
4888,1025662,,10007
4889,979799,,11469
4890,1026645,,11822
4891,1016301,,12323
4892,1016941,,10526
4893,1006763,,11448
4894,1030553,,11000
4895,1022215,,10758
4896,1010555,,11740
4897,987535,,12194
4898,1025214,,10544
4899,1028173,,10482
4900,1005487,diesel,11536
4901,1026192,,12395
4902,1022803,,10187
4903,1031176,,11134
4904,1023821,,11832
4905,1024109,,10097
4906,1020823,diesel,11725
4907,1026145,,MISSING
4908,1023577,,11745
4909,921646,,11429
4910,995966,,11078
