index,manufactured,type_of_vehicle,transmission,curb_weight,power,engine_cap,no_of_owners,depreciation,coe,road_tax,dereg_value,mileage,omv,arf,price,make_model,car_age,diesel,electric,petrol,petrol-electric,missing_category,almost_new_car,coe_car,consignment_car,direct_owner_sale,imported_used_vehicle,low_mileage_car,opc_car,parf_car,premium_ad_car,rare_&_exotic,sgcarmart_warranty_cars,sta_evaluated_car,vintage_cars
2232,2018.0,2,0,1760.0,155.0,1991.0,1.0,21950.0,32000.0,1202.0,76117.0,42000.0,54230.0,69614.0,218800,153,3.0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2233,2010.0,3,0,1251.0,92.7,1591.0,5.0,7150.0,16438.0,886.0,12331.0,171000.0,14280.0,14280.0,29500,25,11.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2234,2016.0,0,0,1350.0,85.0,1496.0,1.0,11080.0,53334.0,1082.0,34604.0,106910.0,23904.0,10466.0,66900,39,5.0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2235,2017.0,3,0,1284.0,86.0,1590.0,1.0,8850.0,52000.0,738.0,39179.0,63000.0,12709.0,12709.0,62500,15,4.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2236,2018.0,0,0,1225.0,85.0,999.0,1.0,8260.0,37766.0,392.0,48775.0,7070.0,19410.0,19410.0,93000,48,3.0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0
2237,2011.0,2,0,2585.0,377.0,6752.0,4.0,42650.0,40714.0,8254.0,38093.0,47500.0,377727.0,377727.0,438900,385,10.0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2238,2008.0,1,1,1270.0,165.0,1998.0,3.0,17390.0,32279.0,1573.0,23206.0,172749.86657211886,31550.0,31550.0,137500,36,13.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2239,2018.0,1,0,1635.0,250.0,2998.0,3.0,22790.0,31001.0,2384.0,69586.0,17100.0,51215.0,64187.0,208800,123,3.0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
2240,2012.0,2,0,2525.0,412.0,5998.0,2.0,66200.0,96210.0,7074.0,119904.0,80000.0,191553.0,191553.0,215500,238,9.0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2241,2007.0,3,0,1350.0,103.0,1799.0,3.0,10380.0,25178.0,1369.0,5187.0,200000.0,18057.0,19863.0,11800,10,14.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2242,2014.0,1,0,1615.0,301.0,2979.0,1.0,22360.0,41001.0,2362.0,129500.0,2188.0,89205.0,132569.0,296900,190,7.0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0
2243,2018.0,3,0,2030.0,134.0,2493.0,1.0,19060.0,34400.0,1792.0,64803.0,45565.79652887219,45239.0,55335.0,174700,65,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2244,2019.0,0,0,1405.0,100.0,1332.0,1.0,14230.0,42564.0,586.0,58430.0,21000.0,29676.0,33547.0,140800,46,2.0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
2245,2014.0,2,0,1430.0,90.0,1595.0,1.0,16750.0,63880.0,740.0,33707.0,90000.0,27318.0,20246.0,70400,49,7.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2246,2015.0,2,0,1655.0,135.0,1991.0,1.0,16120.0,47000.0,1202.0,69068.0,113000.0,52998.0,67397.0,119700,153,6.0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2247,2007.0,1,1,1270.0,165.0,1998.0,4.0,15860.0,50355.0,1694.0,30682.0,222222.0,34917.0,38409.0,106300,36,14.0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2248,2014.0,2,0,1310.0,92.0,1395.0,1.0,13300.0,61410.0,624.0,31246.0,58000.0,27192.0,15069.0,59400,41,7.0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
2249,2019.0,2,0,1591.0,115.0,1995.0,1.0,12460.0,37989.0,1208.0,40984.0,7500.0,17584.0,17584.0,131800,39,2.0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
2250,2019.0,3,0,1380.0,73.0,1496.0,1.0,10510.0,32699.0,682.0,43057.0,20926.0,27243.0,20141.0,109900,38,2.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2251,2019.0,2,0,1594.0,130.0,1591.0,1.0,12050.0,37900.0,738.0,46161.0,18000.0,19598.0,19598.0,120800,42,2.0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2252,2018.0,3,0,940.0,59.0,1193.0,1.0,7570.0,28000.0,506.0,23457.0,54000.0,13512.0,5000.0,61400,26,3.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2253,2007.0,0,1,1740.0,138.9683749999999,2402.0,5.0,11870.0,35729.0,2439.135,24090.0,167188.68788487074,40190.0,2010.0,88000,82,14.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2254,2014.0,2,0,1655.0,135.0,1991.0,1.0,16560.0,73810.0,1202.0,51022.0,94300.0,45353.0,50495.0,79000,65,7.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2255,2007.0,2,0,1410.0,103.0,1799.0,5.0,11140.0,26136.0,1369.0,7461.0,165858.0,15975.0,17573.0,17500,15,14.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2257,2017.0,3,0,1460.0,100.0,1797.0,1.0,12140.0,53711.0,974.0,46433.0,43000.0,28417.0,16784.0,93400,42,4.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2258,2013.0,1,0,1685.0,225.0,3498.0,4.0,44110.0,67010.0,3164.0,127812.0,79888.0,120777.0,189399.0,206800,75,8.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2259,2017.0,2,0,1425.0,100.0,1499.0,1.0,13940.0,37010.0,684.0,54375.0,51400.0,33947.0,39526.0,124200,50,4.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2261,2016.0,0,0,1241.0,81.0,1197.0,1.0,8500.0,50951.0,508.0,34643.0,71000.0,19729.0,9729.0,55600,48,5.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2262,2008.0,3,0,1219.0,103.0,1799.0,3.0,8110.0,36888.0,1369.0,25417.0,136128.0,20495.0,20495.0,61500,36,13.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2263,2015.0,2,0,1545.0,125.0,1798.0,3.0,13100.0,58190.0,976.0,43940.0,115643.0,29476.0,28267.0,75400,49,6.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2264,2019.0,2,0,1420.0,120.0,1332.0,1.0,18150.0,38602.0,586.0,62564.0,18000.0,35062.0,41087.0,186800,53,2.0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2265,2016.0,2,0,1480.0,132.0,1798.0,2.0,11580.0,46970.0,976.0,43309.0,65000.0,31418.0,30986.0,75700,46,5.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2266,2020.0,2,0,1505.0,95.0,1497.0,1.0,14560.0,37766.0,684.0,63210.0,16088.0,33169.0,38437.0,167000,87,1.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2267,2017.0,2,0,1440.0,90.0,1797.0,1.0,11510.0,49000.0,974.0,33567.0,43000.0,30694.0,5000.0,81300,44,4.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2268,2019.0,2,0,1540.0,135.0,1998.0,1.0,16720.0,41805.0,1210.0,73449.0,15500.0,43149.0,52409.0,179100,77,2.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
2269,2020.0,2,0,1485.0,141.0,1998.0,1.0,15010.0,49500.0,1210.0,84201.0,6000.0,42024.0,50834.0,182400,63,1.0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
2270,2019.0,2,0,1489.0,115.0,1995.0,1.0,9830.0,38802.0,1208.0,47482.0,24000.0,16705.0,16705.0,106600,37,2.0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2271,2011.0,1,0,1500.0,150.0,1796.0,3.0,12510.0,40714.0,974.0,38093.0,150000.0,51451.0,51451.0,128700,65,10.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2272,2011.0,2,0,1690.0,177.0,1999.0,4.0,29789.77500000001,64889.0,1212.0,34299.0,61000.0,63513.0,63513.0,71500,113,10.0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
2273,2017.0,3,0,1220.0,101.0,1496.0,1.0,10450.0,50101.0,682.0,33526.0,43895.0,20568.0,5000.0,71300,39,4.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2274,2011.0,1,0,1880.0,298.0,4244.0,3.0,17970.0,45583.23388888889,4332.0,43407.915,67000.0,97682.0,97682.0,197800,103,10.0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
2275,2018.0,2,0,1480.0,140.0,1984.0,1.0,13140.0,31001.0,1194.0,52146.0,52945.0,33763.0,39269.0,127400,49,3.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2276,2016.0,3,0,1360.0,105.0,1798.0,1.0,10750.0,53001.0,976.0,42991.0,79800.0,19955.0,19955.0,73500,24,5.0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2277,2017.0,2,0,1190.0,96.0,1496.0,1.0,9820.0,46791.0,682.0,38693.0,48274.0,21090.0,11526.0,75700,35,4.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2278,2013.0,1,0,1430.0,350.0,3799.0,3.0,87710.0,70890.0,3636.0,213297.0,65467.31167974955,178356.0,293041.0,471800,256,8.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2279,2020.0,2,0,1690.0,120.0,1332.0,1.0,17830.0,61001.0,586.0,96413.0,88.0,39503.0,47305.0,222000,153,1.0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0
2280,2019.0,2,0,1460.0,135.0,1998.0,1.0,16800.0,37500.0,1210.0,73163.0,7600.0,46843.0,57581.0,188700,48,2.0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2281,2018.0,3,0,2030.0,134.0,2493.0,1.0,20710.0,38501.0,1792.0,68811.0,28000.0,46164.0,56630.0,187000,85,3.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
2282,2018.0,3,0,1345.0,93.8,1591.0,2.0,8780.0,38830.0,738.0,33150.0,63000.0,10087.0,10087.0,69200,25,3.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2283,2017.0,2,0,1190.0,96.0,1496.0,1.0,9830.0,38830.0,682.0,34796.0,58630.49001430514,21700.0,12380.0,77900,35,4.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2284,2019.0,2,0,1430.0,103.0,1499.0,1.0,13840.0,39400.0,684.0,59536.0,33500.0,35726.0,42017.0,143900,63,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2285,2015.0,3,0,1321.0,88.0,1496.0,1.0,10020.0,61000.0,682.0,26697.0,85000.0,14542.0,5000.0,45100,29,6.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2286,2017.0,3,0,1295.0,95.3,1591.0,1.0,8650.0,42801.0,738.0,34112.0,106300.0,11945.0,11945.0,62500,25,4.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2287,2010.0,2,0,1596.0,120.0,2488.0,4.0,16618.009374999994,67889.0,1786.0,19120.0,111246.0,32363.0,32363.0,32800,13,11.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2288,2007.0,3,0,1095.0,80.0,1497.0,5.0,7430.0,22041.0,958.0,4626.0,182658.31469093848,12607.0,13868.0,8600,17,14.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2289,2015.0,3,0,1292.0,97.0,1591.0,2.0,8920.0,51301.0,738.0,31667.0,104826.0,12812.0,12812.0,50500,25,6.0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2290,2014.0,0,1,1320.0,80.16706249999999,1461.0,2.0,15580.0,4999.0,1904.16,1341.0,86120.0,19628.0,982.0,46000,23,7.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2291,2016.0,3,0,1769.0,129.0,2356.0,2.0,12650.0,53300.0,1630.0,52661.0,63000.0,27566.0,30593.0,94400,49,5.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2292,2015.0,3,0,1535.0,111.0,1998.0,2.0,9770.0,61001.0,1210.0,36685.0,90000.0,17483.0,17483.0,52700,38,6.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2293,2020.0,0,1,1760.0,171.894375,1898.0,1.0,12960.0,35201.0,1745.57,32819.0,15009.491358968138,34461.0,40246.0,132900,68,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2294,2016.0,0,0,1046.0,96.0,1498.0,1.0,10080.0,49430.0,684.0,36906.0,55960.0,18058.0,13058.0,68000,26,5.0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2295,2014.0,2,0,1935.0,245.0,2996.0,2.0,33480.0,67304.0,2382.0,109121.0,60524.0,98735.0,149723.0,187900,101,7.0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
2296,2019.0,2,0,1180.0,103.0,1373.0,1.0,9470.0,37900.0,610.0,50212.0,2400.0,21148.0,21608.0,105400,34,2.0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2297,2019.0,0,0,1030.0,73.0,1317.0,1.0,8120.0,30010.0,578.0,29949.0,41000.0,16058.0,6058.0,79000,26,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2298,2008.0,1,0,1740.0,353.0,3799.0,6.0,30200.0,34991.0,4727.0,24312.0,133980.7977708433,75887.0,75887.0,230800,139,13.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2299,2016.0,3,0,1215.0,90.0,1598.0,1.0,10600.0,50991.0,742.0,41368.0,33000.0,19990.0,19990.0,71300,22,5.0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2300,2008.0,2,0,1485.0,115.0,1796.0,1.0,13660.0,34991.0,1266.0,24532.0,98000.0,37047.0,37047.0,105400,47,13.0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
2301,2015.0,2,0,1513.0,141.0,2488.0,1.0,11100.0,60789.0,1786.0,42328.0,90000.0,23618.0,25066.0,63600,38,6.0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2302,2016.0,2,0,1682.0,177.0,1998.0,1.0,12290.0,38610.0,1210.0,30471.0,117800.0,18626.0,18626.0,71300,39,5.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2303,2008.0,3,0,1210.0,97.0,1794.0,1.0,6450.0,31335.0,1264.0,23205.0,144000.0,18541.0,18541.0,52600,22,13.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2304,2009.0,3,0,1195.0,80.0,1598.0,2.0,5860.0,26175.0,890.0,20065.0,14000.0,17853.0,17853.0,49400,22,12.0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2305,2017.0,1,0,1365.0,100.0,1499.0,1.0,14960.0,54334.0,684.0,60491.0,31500.0,30907.0,35270.0,123800,55,4.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
2306,2017.0,2,0,1755.0,175.0,1998.0,1.0,15740.0,53001.0,1210.0,67502.0,104236.0,41971.0,50760.0,124100,71,4.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2307,2016.0,2,0,1190.0,96.0,1496.0,2.0,9720.0,47889.0,682.0,37108.0,71408.47809581581,22731.0,18824.0,63800,38,5.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2308,2019.0,0,0,1220.0,94.00306249999994,1597.0,1.0,6180.0,20380.0,769.57,17404.0,28997.893921813225,18807.0,941.0,58100,23,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2309,2015.0,0,0,1055.0,70.0,1372.0,1.0,9860.0,68589.0,610.0,29378.0,56000.0,10562.0,5562.0,43800,19,6.0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0
2310,1997.0,1,0,1623.0575,,2480.0,4.0,10630.0,50355.0,2664.0,30227.0,157000.0,61684.0,92526.0,70200,75,24.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2311,2016.0,3,0,1360.0,105.0,1798.0,2.0,10810.0,38610.0,976.0,31421.0,63700.0,19953.0,19953.0,64700,24,5.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2312,2016.0,2,0,1626.0,106.0,1997.0,1.0,10790.0,46502.0,1210.0,38028.0,109839.0,22509.0,23513.0,68000,40,5.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2313,2014.0,0,1,2500.0,240.354375,4009.0,1.0,10330.0,42001.0,4532.95,12117.0,113568.24628225392,30260.0,1513.0,32800,36,7.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2314,2012.0,2,0,2420.0,420.0,6592.0,1.0,194962.4052083334,73010.0,8004.0,,42406.0,299250.0,510650.0,539000,342,9.0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
2315,2019.0,2,0,1480.0,140.0,1984.0,1.0,13340.0,48000.0,1194.0,66174.0,41000.0,33718.0,39206.0,134000,49,2.0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2316,2013.0,2,0,1680.0,155.0,1991.0,3.0,18530.0,75200.0,1202.0,60593.0,101000.0,51180.0,54124.0,98800,55,8.0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2317,2015.0,2,0,1260.0,77.0,1498.0,1.0,9820.0,52301.0,1084.0,36934.0,44000.0,24752.0,16653.0,61400,29,6.0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2318,2019.0,3,0,1940.0,134.0,2493.0,1.0,16390.0,40009.0,1792.0,67700.0,22000.0,38841.0,46378.0,173800,85,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2319,2011.0,2,0,1455.0,110.0,1995.0,3.0,10160.0,23658.0,1329.0,21804.0,141888.0,31153.0,31153.0,51500,63,10.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2320,2014.0,2,0,1463.0,90.0,1390.0,1.0,10930.0,62002.0,620.0,35681.0,86983.0,24882.0,21835.0,53700,46,7.0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2321,2016.0,3,0,1345.0,93.8,1591.0,1.0,8710.0,53000.0,738.0,34334.0,98000.0,11689.0,11689.0,53700,25,5.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2322,2015.0,3,0,1205.0,85.0,1598.0,2.0,9380.0,56209.0,742.0,34037.0,91389.57150419742,16439.0,16439.0,50400,26,6.0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2323,2017.0,3,0,1324.0,127.0,1498.0,1.0,12100.0,53711.0,684.0,51475.0,65390.308380270784,26202.0,23683.0,96600,36,4.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2324,2009.0,3,1,1132.0,79.0,1584.0,4.0,8100.0,14920.0,954.0,8404.0,178800.0,12304.0,12304.0,25100,15,12.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2325,2016.0,0,0,1090.0,87.0,1197.0,1.0,8440.0,51600.0,508.0,33268.0,60000.0,14300.0,5000.0,55900,28,5.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2326,2020.0,1,0,1785.0,478.0,3745.0,1.0,81310.0,52200.0,3552.0,340649.0,270.0,236961.0,398530.0,1098900,256,1.0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0
2327,2017.0,3,0,1190.0,101.0,1496.0,1.0,10420.0,49000.0,682.0,33870.0,52806.459159353646,23775.0,5000.0,74600,39,4.0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2328,2018.0,3,0,1320.0,73.0,1496.0,2.0,10170.0,38941.0,682.0,36963.0,42986.04696195316,23024.0,14234.0,83400,38,3.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2329,2016.0,2,0,1280.0,112.0,1496.0,1.0,10310.0,48010.0,682.0,51173.0,22000.0,26355.0,18897.0,97800,35,5.0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0
2330,2016.0,0,0,1188.0,77.0,999.0,1.0,8320.0,49430.0,392.0,31614.0,86508.0,20561.0,5786.0,53700,32,5.0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2331,2011.0,1,0,1750.0,225.0,2979.0,2.0,11670.0,48467.996666666666,2362.0,49420.98125,57000.0,61665.0,61665.0,128500,56,10.0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
2333,2016.0,2,0,1610.0,111.0,1986.0,2.0,12770.0,57002.0,1196.0,49155.0,112003.0,28852.0,27393.0,85600,53,5.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2334,2006.0,2,0,2040.0,155.0,3311.0,1.0,17420.0,26004.0,4308.0,3434.0,90100.0,62199.0,43540.0,12700,70,15.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2335,2019.0,0,0,1052.0,73.0,1318.0,1.0,8360.0,30010.0,578.0,30253.0,27000.0,16573.0,6573.0,81200,26,2.0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
2336,2008.0,3,0,1219.0,103.0,1799.0,2.0,8010.0,17496.0,1271.0,6903.0,200000.0,20479.0,20479.0,17400,36,13.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2337,2015.0,0,0,1229.0,81.0,1197.0,2.0,9700.0,45000.0,508.0,26100.0,88000.0,18208.0,8208.0,52800,36,6.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2338,2016.0,0,1,1800.0,202.444625,2982.0,1.0,10380.0,41588.0,3723.305,22754.0,78394.82228998106,26436.0,1322.0,62500,28,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2339,2018.0,3,0,1345.0,93.8,1591.0,1.0,8820.0,36890.0,738.0,32584.0,68000.0,11683.0,11683.0,69100,25,3.0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2340,2015.0,0,1,1800.0,208.1975,2953.0,1.0,8740.0,19178.0,3686.4,8733.0,106382.0174062931,23990.0,1200.0,43800,19,6.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2341,2019.0,2,0,1591.0,115.0,1995.0,1.0,12570.0,38602.0,1208.0,44403.0,30400.0,17902.0,17902.0,120800,39,2.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2342,2016.0,3,0,1090.0,81.0,1199.0,2.0,8740.0,52668.0,508.0,31036.0,40000.0,17194.0,5000.0,52600,26,5.0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0
2343,2011.0,3,0,1267.0,95.6,1591.0,3.0,6080.0,35439.12111111111,738.0,32344.56625,68720.0,14213.0,14213.0,66900,25,10.0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2344,2016.0,2,0,1280.0,112.0,1496.0,3.0,11130.0,57010.0,682.0,33145.0,54900.0,29210.0,5000.0,65900,35,5.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2345,2020.0,3,0,1500.0,100.0,1798.0,1.0,11700.0,40790.0,976.0,52500.0,8500.0,27507.0,20510.0,128500,42,1.0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0
2346,2018.0,3,0,1500.0,100.0,1798.0,1.0,11450.0,32001.0,976.0,40872.0,53716.0,30006.0,24009.0,103200,42,3.0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2347,2016.0,3,0,2075.0,134.0,2494.0,1.0,19180.0,53106.0,1792.0,70220.0,48000.0,45431.0,55604.0,143900,85,5.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2348,2008.0,0,0,1060.0,74.0,1490.0,5.0,7630.0,15142.0,884.0,6472.0,130000.0,11994.0,11994.0,17900,19,13.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2349,2019.0,3,0,1085.0,79.0,1496.0,1.0,8760.0,33199.0,682.0,36063.0,35193.0,13788.0,13788.0,82300,17,2.0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2350,2010.0,1,0,1755.0,245.0,2995.0,5.0,11320.0,40014.0,2618.0,37032.0,102000.0,64519.0,64519.0,115300,70,11.0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2351,2014.0,3,0,1855.0,129.0,2356.0,1.0,14050.0,73010.0,1630.0,44230.0,74000.0,29743.0,33641.0,65900,49,7.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2352,2016.0,3,0,1460.0,90.0,1595.0,3.0,13580.0,51506.0,740.0,49738.0,65175.0,31201.0,30682.0,94400,49,5.0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2353,2017.0,3,0,1130.0,97.0,1496.0,2.0,9710.0,42900.0,682.0,32385.0,58000.0,18766.0,8766.0,69100,39,4.0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2354,2014.0,0,1,1780.0,212.83125,2982.0,2.0,13330.0,36301.0,3733.335,10294.0,117959.86567861501,27856.0,1393.0,41600,28,7.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2355,2019.0,3,0,1610.0,100.0,1797.0,1.0,12910.0,38602.0,974.0,52525.0,20180.0,33439.0,28815.0,129600,65,2.0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2356,2011.0,2,0,1610.0,135.0,1997.0,3.0,9270.0,,1210.0,43389.17375,,44200.0,44200.0,102100,61,10.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2357,2006.0,3,0,1081.0,65.0,1497.0,2.0,7510.0,45578.0,1026.0,21728.0,120000.0,15192.0,16712.0,39400,27,15.0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2358,2009.0,3,0,1313.0,80.0,1499.0,4.0,7800.0,14743.0,821.0,9145.0,139701.0,18625.0,18625.0,26600,15,12.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2359,2008.0,2,0,1490.0,115.0,1995.0,3.0,8230.0,31933.0,1570.0,23989.0,85000.0,44965.0,44965.0,68000,61,13.0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
